2014,Winter,Intake 06,January,1,13,Orientation,,372,Debra Williams | Michael Whyte | Beata Kozma
2014,Winter,Intake 06,January,1,14,Team Skills,Full Day,372,Marlene Delanghe
2014,Winter,Intake 06,January,1,15,HTML - CSS,Level 1,372,Michael Whyte
2014,Winter,Intake 06,January,1,16,HTML - CSS,Level 1,372,Michael Whyte
2014,Winter,Intake 06,January,1,17,HTML - CSS,Level 1,372,Michael Whyte
2014,Winter,Intake 06,January,2,20,HTML - CSS,Level 1,372,Michael Whyte
2014,Winter,Intake 06,January,2,21,HTML - CSS,Level 1,372,Michael Whyte
2014,Winter,Intake 06,January,2,22,Photoshop for Web,Level 1,372,Aimee Chung
2014,Winter,Intake 06,January,2,23,Photoshop for Web,Level 1,372,Aimee Chung
2014,Winter,Intake 06,January,2,24,Photoshop for Web,Level 1,372,Aimee Chung
2014,Winter,Intake 06,January,3,27,User Experience Design,Full Day,372,Katrina Lee
2014,Winter,Intake 06,January,3,28,User Experience Design,Full Day,372,Katrina Lee
2014,Winter,Intake 06,January,3,29,HTML - CSS,Level 2,372,Michael Whyte
2014,Winter,Intake 06,January,3,30,HTML - CSS,Level 2,372,Michael Whyte
2014,Winter,Intake 06,January,3,31,HTML - CSS,Level 2,372,Michael Whyte
2014,Winter,Intake 06,February,4,3,HTML - CSS,Level 2,372,Michael Whyte
2014,Winter,Intake 06,February,4,4,Managing Web Sites,Full Day,372,Michael Whyte
2014,Winter,Intake 06,February,4,5,Photoshop for Web,Level 2,372,Aimee Chung
2014,Winter,Intake 06,February,4,6,Photoshop for Web,Level 2,372,Aimee Chung
2014,Winter,Intake 06,February,4,7,Photoshop for Web,Level 2,372,Aimee Chung
2014,Winter,Intake 06,February,5,10,BCIT Family Day,BCIT Closed,,
2014,Winter,Intake 06,February,5,11,jQuery / JavaScript,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,5,12,jQuery / JavaScript,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,5,13,jQuery / JavaScript,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,5,14,jQuery / JavaScript,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,6,17,Illustrator,,372,Aimee Chung
2014,Winter,Intake 06,February,6,18,Illustrator,,372,Aimee Chung
2014,Winter,Intake 06,February,6,19,Illustrator,,372,Aimee Chung
2014,Winter,Intake 06,February,6,20,Illustrator,,372,Aimee Chung
2014,Winter,Intake 06,February,6,21,HTML5 - CSS3,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,7,24,HTML5 - CSS3,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,7,25,HTML5 - CSS3,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,7,26,HTML5 - CSS3,Level 1,372,Michael Whyte
2014,Winter,Intake 06,February,7,27,User Experience Design,Full Day,372,Katrina Lee
2014,Winter,Intake 06,February,7,28,User Experience Design,Full Day,372,Katrina Lee
2014,Winter,Intake 06,March,8,3,HTML5 - CSS3,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,8,4,HTML5 - CSS3,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,8,5,HTML5 - CSS3,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,8,6,HTML5 - CSS3,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,8,7,jQuery / JavaScript,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,9,10,jQuery / JavaScript,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,9,11,jQuery / JavaScript,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,9,12,jQuery / JavaScript,Level 2,372,Michael Whyte
2014,Winter,Intake 06,March,9,13,Search Engine Optimization,Full Day,372,Tristan Jutras
2014,Winter,Intake 06,March,9,14,Search Engine Optimization,Full Day,372,Tristan Jutras
2014,Winter,Intake 06,March,10,17,Responsive & Mobile Web Sites,,372,Michael Whyte
2014,Winter,Intake 06,March,10,18,Responsive & Mobile Web Sites,,372,Michael Whyte
2014,Winter,Intake 06,March,10,19,Responsive & Mobile Web Sites,,372,Michael Whyte
2014,Winter,Intake 06,March,10,20,Responsive & Mobile Web Sites,,372,Michael Whyte
2014,Winter,Intake 06,March,10,21,Responsive & Mobile Web Sites,,372,Michael Whyte
2014,Winter,Intake 06,March,,24,Break,,,
2014,Winter,Intake 06,March,,25,Break,,,
2014,Winter,Intake 06,March,,26,Break,,,
2014,Winter,Intake 06,March,,27,Break,,,
2014,Winter,Intake 06,March,,28,Break,,,
2014,Winter,Intake 06,March,11,31,Social Media & SEO,Full Day,372,Tristan Jutras
2014,Winter,Intake 06,April,11,1,Web Analytics,Full Day,372,Tristan Jutras
2014,Winter,Intake 06,April,11,2,Group Project,Announcement,372,Beata Kozma
2014,Winter,Intake 06,April,11,3,Group Project,,372,Beata Kozma
2014,Winter,Intake 06,April,11,4,Group Project,,372,Beata Kozma
