2013,Fall,Intake 05,September,1,10,Orientation,,364,Debra Williams | M Whyte | B Kozma
2013,Fall,Intake 05,September,1,11,HTML - CSS,Level 1,364,Michael Whyte
2013,Fall,Intake 05,September,1,12,HTML - CSS,Level 1,364,Michael Whyte
2013,Fall,Intake 05,September,1,13,Team Skills,Full Day,364,Marlene Delanghe
2013,Fall,Intake 05,September,2,16,HTML - CSS,Level 1,364,Michael Whyte
2013,Fall,Intake 05,September,2,17,HTML - CSS,Level 1,364,Michael Whyte
2013,Fall,Intake 05,September,2,18,Photoshop,Level 1,364,Kate Moore
2013,Fall,Intake 05,September,2,19,Photoshop,Level 1,364,Kate Moore
2013,Fall,Intake 05,September,2,20,Photoshop,Level 1,364,Kate Moore
2013,Fall,Intake 05,September,3,23,User Experience Design,Full Day,364,Chris Masterton
2013,Fall,Intake 05,September,3,24,User Experience Design,Full Day,364,Chris Masterton
2013,Fall,Intake 05,September,3,25,HTML - CSS,Level 2,364,Michael Whyte
2013,Fall,Intake 05,September,3,26,HTML - CSS,Level 2,364,Michael Whyte
2013,Fall,Intake 05,September,3,27,PM Classes: HTML - CSS,Level 2,364,Michael Whyte
2013,Fall,Intake 05,September,4,30,HTML - CSS,Level 2,364,Michael Whyte
2013,Fall,Intake 05,October,4,1,User Experience Design,Full Day,364,Chris Masterton
2013,Fall,Intake 05,October,4,2,User Experience Design,Full Day,364,Chris Masterton
2013,Fall,Intake 05,October,4,3,Internet Law,Full Day,364,Dean Palmer
2013,Fall,Intake 05,October,4,4,Internet Law,Full Day,364,Dean Palmer
2013,Fall,Intake 05,October,5,7,Managing Web Sites,Full Day,364,Michael Whyte
2013,Fall,Intake 05,October,5,8,Photoshop,Level 2,364,Kate Moore
2013,Fall,Intake 05,October,5,9,Photoshop,Level 2,364,Kate Moore
2013,Fall,Intake 05,October,5,10,Photoshop,Level 2,364,Kate Moore
2013,Fall,Intake 05,October,5,11,HTML5 - CSS3,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,6,14,Thanksgiving Day,BCIT Closed,,
2013,Fall,Intake 05,October,6,15,HTML5 - CSS3,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,6,16,HTML5 - CSS3,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,6,17,HTML5 - CSS3,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,6,18,Illustrator,,364,Kate Moore
2013,Fall,Intake 05,October,7,21,Illustrator,,364,Kate Moore
2013,Fall,Intake 05,October,7,22,Illustrator,,364,Kate Moore
2013,Fall,Intake 05,October,7,23,Illustrator,,364,Kate Moore
2013,Fall,Intake 05,October,7,24,jQuery / JavaScript,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,7,25,jQuery / JavaScript,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,8,28,jQuery / JavaScript,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,8,29,jQuery / JavaScript,Level 1,364,Michael Whyte
2013,Fall,Intake 05,October,8,30,HTML5 - CSS3,Level 2,364,Michael Whyte
2013,Fall,Intake 05,October,8,31,HTML5 - CSS3,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,8,1,HTML5 - CSS3,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,9,4,HTML5 - CSS3,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,9,5,jQuery,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,9,6,jQuery,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,9,7,jQuery,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,9,8,jQuery,Level 2,364,Michael Whyte
2013,Fall,Intake 05,November,10,11,Remembrance Day,BCIT Closed,,
2013,Fall,Intake 05,November,10,12,Responsive & Mobile Web Sites,,364,Michael Whyte
2013,Fall,Intake 05,November,10,13,Responsive & Mobile Web Sites,,364,Michael Whyte
2013,Fall,Intake 05,November,10,14,Responsive & Mobile Web Sites,Full Day,364,Michael Whyte
2013,Fall,Intake 05,November,10,15,AM: Lab Day - PM: Group Project Announcement,Full Day,364,Beata Kozma
2013,Fall,Intake 05,November,11,18,Group Project,,364,Beata Kozma
2013,Fall,Intake 05,November,11,19,Group Project,,364,Beata Kozma
2013,Fall,Intake 05,November,11,20,Search Engine Optimization,Full Day,364,Tristan Jutras
2013,Fall,Intake 05,November,11,21,Search Engine Optimization,Full Day,364,Tristan Jutras
2013,Fall,Intake 05,November,11,22,Group Project,,364,Beata Kozma
2013,Fall,Intake 05,November,12,25,Group Project,Design Presentation,364,Beata Kozma
2013,Fall,Intake 05,November,12,26,PHP,,364,Jeff Parker
2013,Fall,Intake 05,November,12,27,PHP,,364,Jeff Parker
2013,Fall,Intake 05,November,12,28,PHP,,364,Jeff Parker
2013,Fall,Intake 05,November,12,29,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,13,2,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,13,3,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,13,4,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,13,5,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,13,6,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,14,9,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,14,10,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,14,11,PHP,,364,Jeff Parker
2013,Fall,Intake 05,December,14,12,Web Analytics / Social Media,Full Day,364,Tristan Jutras
2013,Fall,Intake 05,December,14,13,Web Analytics / Social Media,Full Day,364,Tristan Jutras
2014,Fall,Intake 05,January,15,6,Group Project,,364,Beata Kozma
2014,Fall,Intake 05,January,15,7,Site Usability Test,Full Day,364,Beata Kozma
2014,Fall,Intake 05,January,15,8,Site Usability Test,Full Day,364,Beata Kozma
2014,Fall,Intake 05,January,15,9,WordPress Essentials,Full Day,364,Beata Kozma
