2014,Summer,Intake 07,May,1,5,Orientation,,371,Michael Whyte | Beata Kozma
2014,Summer,Intake 07,May,1,6,HTML - CSS,Level 1,371,Michael Whyte
2014,Summer,Intake 07,May,1,7,HTML - CSS,Level 1,371,Michael Whyte
2014,Summer,Intake 07,May,1,8,HTML - CSS,Level 1,371,Michael Whyte
2014,Summer,Intake 07,May,1,9,HTML - CSS,Level 1,371,Michael Whyte
2014,Summer,Intake 07,May,2,12,HTML - CSS,Level 1,371,Michael Whyte
2014,Summer,Intake 07,May,2,13,Photoshop for Web,Level 1,371,Aimee Chung
2014,Summer,Intake 07,May,2,14,Photoshop for Web,Level 1,371,Aimee Chung
2014,Summer,Intake 07,May,2,15,Photoshop for Web,Level 1,371,Aimee Chung
2014,Summer,Intake 07,May,2,16,Managing Web Sites,Full Day,371,Michael Whyte
2014,Summer,Intake 07,May,3,19,Victoria Day,,,
2014,Summer,Intake 07,May,3,20,HTML - CSS,Level 2,371,Michael Whyte
2014,Summer,Intake 07,May,3,21,HTML - CSS,Level 2,371,Michael Whyte
2014,Summer,Intake 07,May,3,22,HTML - CSS,Level 2,371,Michael Whyte
2014,Summer,Intake 07,May,3,23,HTML - CSS,Level 2,371,Michael Whyte
2014,Summer,Intake 07,May,4,26,Photoshop for Web,Level 2,371,Aimee Chung
2014,Summer,Intake 07,May,4,27,Photoshop for Web,Level 2,371,Aimee Chung
2014,Summer,Intake 07,May,4,28,Photoshop for Web,Level 2,371,Aimee Chung
2014,Summer,Intake 07,May,4,29,User Experience Design,Full Day,371,Katrina Lee
2014,Summer,Intake 07,May,4,30,User Experience Design,Full Day,371,Katrina Lee
2014,Summer,Intake 07,June,5,2,jQuery / JavaScript,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,5,3,jQuery / JavaScript,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,5,4,jQuery / JavaScript,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,5,5,jQuery / JavaScript,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,5,6,HTML5 - CSS3,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,6,9,HTML5 - CSS3,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,6,10,HTML5 - CSS3,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,6,11,HTML5 - CSS3,Level 1,371,Michael Whyte
2014,Summer,Intake 07,June,6,12,Illustrator,,371,Aimee Chung
2014,Summer,Intake 07,June,6,13,Illustrator,,371,Aimee Chung
2014,Summer,Intake 07,June,7,16,Illustrator,,371,Aimee Chung
2014,Summer,Intake 07,June,7,17,Illustrator,,371,Aimee Chung
2014,Summer,Intake 07,June,7,18,HTML5 - CSS3,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,7,19,HTML5 - CSS3,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,7,20,HTML5 - CSS3,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,8,23,HTML5 - CSS3,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,8,24,User Experience Design,Full Day,371,Katrina Lee
2014,Summer,Intake 07,June,8,25,User Experience Design,Full Day,371,Katrina Lee
2014,Summer,Intake 07,June,8,26,jQuery / JavaScript,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,8,27,jQuery / JavaScript,Level 2,371,Michael Whyte
2014,Summer,Intake 07,June,9,30,jQuery / JavaScript,Level 2,371,Michael Whyte
2014,Summer,Intake 07,July,9,1,Canada Day,BCIT is closed,,
2014,Summer,Intake 07,July,9,2,jQuery / JavaScript,Level 2,371,Michael Whyte
2014,Summer,Intake 07,July,9,3,Responsive & Mobile Web Sites,,371,Michael Whyte
2014,Summer,Intake 07,July,9,4,Responsive & Mobile Web Sites,,371,Michael Whyte
2014,Summer,Intake 07,July,10,7,Responsive & Mobile Web Sites,,371,Michael Whyte
2014,Summer,Intake 07,July,10,8,Responsive & Mobile Web Sites,,371,Michael Whyte
2014,Summer,Intake 07,July,10,9,Responsive & Mobile Web Sites,,371,Michael Whyte
2014,Summer,Intake 07,July,10,10,Group Project,Announcement,371,Beata Kozma
2014,Summer,Intake 07,July,10,11,Group Project,,371,Beata Kozma
2014,Summer,Intake 07,July,,14,Break,,371,
2014,Summer,Intake 07,July,,15,Break,,371,
2014,Summer,Intake 07,July,,16,Break,,371,
2014,Summer,Intake 07,July,,17,Break,,371,
2014,Summer,Intake 07,July,,18,Break,,371,
2014,Summer,Intake 07,July,11,21,Group Project,,371,Beata Kozma
2014,Summer,Intake 07,July,11,22,Group Project,Design Presentation,371,Beata Kozma
2014,Summer,Intake 07,July,11,23,Search Engine Optimization,Full Day,371,Tristan Jutras
2014,Summer,Intake 07,July,11,24,Search Engine Optimization,Full Day,371,Tristan Jutras
2014,Summer,Intake 07,July,11,25,PHP,,371,Jeff Parker
2014,Summer,Intake 07,July,12,28,PHP,,371,Jeff Parker
2014,Summer,Intake 07,July,12,29,PHP,,371,Jeff Parker
2014,Summer,Intake 07,July,12,30,PHP,,371,Jeff Parker
2014,Summer,Intake 07,July,12,31,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,12,1,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,13,4,BC Day,BCIT is closed,371,
2014,Summer,Intake 07,August,13,5,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,13,6,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,13,7,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,13,8,PHP,,371,Jeff Parker
2014,Summer,Intake 07,August,14,11,PHP,,372,Jeff Parker
2014,Summer,Intake 07,August,14,12,PHP,,372,Jeff Parker
2014,Summer,Intake 07,August,14,13,Group Project,,371,Beata Kozma
2014,Summer,Intake 07,August,14,14,Group Project,,371,Beata Kozma
2014,Summer,Intake 07,August,14,15,Site Testing,Full Day,371,Beata Kozma
