2013,Summer,Intake 04,September,14,4,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,14,5,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,14,6,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,15,9,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,15,10,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,15,11,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,15,12,PHP,,310,Jeff Parker
2013,Summer,Intake 04,September,15,13,Site Usability Test,,310,Beata Kozma
2013,Summer,Intake 04,September,16,16,Site Usability Test,,310,Beata Kozma
2013,Summer,Intake 04,September,16,17,Group Project,Level 2,310,Beata Kozma
2013,Summer,Intake 04,September,16,18,Web Analytics,,310,Meena Sandhu
2013,Summer,Intake 04,September,16,19,Web Analytics,,310,Meena Sandhu
2013,Summer,Intake 04,September,16,20,Group Project,Site Presentation,310,Beata Kozma
2013,Summer,Intake 04,September,17,23,Content Management Systems,Drupal,310,Raj Brar
2013,Summer,Intake 04,September,17,24,Content Management Systems,Drupal,310,Raj Brar
2013,Summer,Intake 04,September,17,25,Content Management Systems,Drupal,310,Raj Brar
2013,Summer,Intake 04,September,17,26,Content Management Systems,Drupal,310,Raj Brar
2013,Summer,Intake 04,September,17,27,Content Management Systems,Drupal,310,Raj Brar
2013,Summer,Intake 04,September,18,30,Final Project Announcement,,310,Beata Kozma
2013,Summer,Intake 04,October,18,1,Content Management Systems,WordPress,310,Flynn O'Connor
2013,Summer,Intake 04,October,18,2,Content Management Systems,WordPress,310,Flynn O'Connor
2013,Summer,Intake 04,October,18,3,Content Management Systems,WordPress,310,Flynn O'Connor
2013,Summer,Intake 04,October,18,4,Content Management Systems,WordPress,310,Flynn O'Connor
2013,Summer,Intake 04,October,19,7,Content Management Systems,WordPress,310,Flynn O'Connor
2013,Summer,Intake 04,October,19,8,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,19,9,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,19,10,Managing Web Sites,,310,Michael Whyte
2013,Summer,Intake 04,October,19,11,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,20,14,Thanksgiving Day,BCIT Closed,,
2013,Summer,Intake 04,October,20,15,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,20,16,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,20,17,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,20,18,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,21,21,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,21,22,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,21,23,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,21,24,Resume Skills,,310,Marlene Delanghe
2013,Summer,Intake 04,October,21,25,Interview Skills,,310,Marlene Delanghe
2013,Summer,Intake 04,October,22,28,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,22,29,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,22,30,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,October,22,31,Final Project,,310,Beata Kozma
2013,Summer,Intake 04,November,22,1,Final Project Presentation,,371,Beata Kozma
